Date,S&P 500,Gold,Oil,NASDAQ
2020-06-15,37.119998931884766,1720.300048828125,3066.590087890625,9726.01953125
2020-06-16,38.380001068115234,1729.5999755859375,3124.739990234375,9895.8701171875
2020-06-17,37.959999084472656,1729.199951171875,3113.489990234375,9910.5302734375
2020-06-18,38.84000015258789,1724.800048828125,3115.340087890625,9943.0498046875
2020-06-19,39.75,1745.9000244140625,3097.739990234375,9946.1201171875
2020-06-22,40.459999084472656,1756.699951171875,3117.860107421875,10056.48046875
2020-06-23,40.369998931884766,1772.0999755859375,3131.2900390625,10131.3701171875
2020-06-24,38.0099983215332,1765.800048828125,3050.330078125,9909.169921875
2020-06-25,38.720001220703125,1762.0999755859375,3083.760009765625,10017.0
2020-06-26,38.4900016784668,1772.5,3009.050048828125,9757.2197265625
2020-06-29,39.70000076293945,1774.800048828125,3053.239990234375,9874.150390625
2020-06-30,39.27000045776367,1793.0,3100.2900390625,10058.76953125
2020-07-01,39.81999969482422,1773.199951171875,3115.860107421875,10154.6298828125
2020-07-02,40.650001525878906,1784.0,3130.010009765625,10207.6298828125
2020-07-06,40.630001068115234,1788.5,3179.719970703125,10433.650390625
2020-07-07,40.619998931884766,1804.199951171875,3145.320068359375,10343.8896484375
2020-07-08,40.900001525878906,1815.5,3169.93994140625,10492.5
2020-07-09,39.619998931884766,1799.199951171875,3152.050048828125,10547.75
2020-07-10,40.54999923706055,1798.199951171875,3185.0400390625,10617.4404296875
2020-07-13,40.099998474121094,1811.0,3155.219970703125,10390.83984375
2020-07-14,40.290000915527344,1810.5999755859375,3197.52001953125,10488.580078125
2020-07-15,41.20000076293945,1811.4000244140625,3226.56005859375,10550.490234375
2020-07-16,40.75,1798.699951171875,3215.570068359375,10473.830078125
2020-07-17,40.59000015258789,1808.300048828125,3224.72998046875,10503.1904296875
2020-07-20,40.810001373291016,1815.9000244140625,3251.840087890625,10767.08984375
2020-07-21,41.959999084472656,1842.4000244140625,3257.300048828125,10680.3603515625
2020-07-22,41.900001525878906,1864.0999755859375,3276.02001953125,10706.1298828125
2020-07-23,41.06999969482422,1889.0999755859375,3235.659912109375,10461.419921875
2020-07-24,41.290000915527344,1897.300048828125,3215.6298828125,10363.1796875
2020-07-27,41.599998474121094,1931.0,3239.409912109375,10536.26953125
2020-07-28,41.040000915527344,1944.699951171875,3218.43994140625,10402.08984375
2020-07-29,41.27000045776367,1953.5,3258.43994140625,10542.9404296875
2020-07-30,39.91999816894531,1942.300048828125,3246.219970703125,10587.8095703125
2020-07-31,40.27000045776367,1962.800048828125,3271.1201171875,10745.26953125
2020-08-03,41.0099983215332,1966.0,3294.610107421875,10902.7998046875
2020-08-04,41.70000076293945,2001.199951171875,3306.510009765625,10941.169921875
2020-08-05,42.189998626708984,2031.0999755859375,3327.77001953125,10998.400390625
2020-08-06,41.95000076293945,2051.5,3349.159912109375,11108.0703125
2020-08-07,41.220001220703125,2010.0999755859375,3351.280029296875,11010.98046875
2020-08-10,41.939998626708984,2024.4000244140625,3360.469970703125,10968.3603515625
2020-08-11,41.61000061035156,1932.5999755859375,3333.68994140625,10782.8203125
2020-08-12,42.66999816894531,1934.9000244140625,3380.35009765625,11012.240234375
2020-08-13,42.2400016784668,1956.699951171875,3373.429931640625,11042.5
2020-08-14,42.0099983215332,1937.0,3372.85009765625,11019.2998046875
2020-08-17,42.88999938964844,1985.0,3381.989990234375,11129.73046875
2020-08-18,42.88999938964844,1999.4000244140625,3389.780029296875,11210.83984375
2020-08-19,42.93000030517578,1958.699951171875,3374.85009765625,11146.4599609375
2020-08-20,42.58000183105469,1933.800048828125,3385.510009765625,11264.9501953125
2020-08-21,42.34000015258789,1934.5999755859375,3397.159912109375,11311.7998046875
2020-08-24,42.619998931884766,1927.699951171875,3431.280029296875,11379.7197265625
2020-08-25,43.349998474121094,1911.800048828125,3443.6201171875,11466.4697265625
2020-08-26,43.38999938964844,1940.699951171875,3478.72998046875,11665.0595703125
2020-08-27,43.040000915527344,1921.5999755859375,3484.550048828125,11625.33984375
2020-08-28,42.970001220703125,1964.5999755859375,3508.010009765625,11695.6298828125
2020-08-31,42.61000061035156,1967.5999755859375,3500.31005859375,11775.4599609375
2020-09-01,42.7599983215332,1968.199951171875,3526.64990234375,11939.669921875
2020-09-02,41.5099983215332,1934.4000244140625,3580.840087890625,12056.4404296875
2020-09-03,41.369998931884766,1927.5999755859375,3455.06005859375,11458.099609375
2020-09-04,39.77000045776367,1923.9000244140625,3426.9599609375,11313.1298828125
2020-09-08,36.7599983215332,1933.0,3331.840087890625,10847.6904296875
2020-09-09,38.04999923706055,1944.699951171875,3398.9599609375,11141.5595703125
2020-09-10,37.29999923706055,1954.199951171875,3339.18994140625,10919.58984375
2020-09-11,37.33000183105469,1937.800048828125,3340.969970703125,10853.5498046875
2020-09-14,37.2599983215332,1953.0999755859375,3383.5400390625,11056.650390625
2020-09-15,38.279998779296875,1956.300048828125,3401.199951171875,11190.3203125
2020-09-16,40.15999984741211,1960.199951171875,3385.489990234375,11050.4697265625
2020-09-17,40.970001220703125,1940.0,3357.010009765625,10910.2802734375
2020-09-18,41.11000061035156,1952.0999755859375,3319.469970703125,10793.2802734375
2020-09-21,39.310001373291016,1901.199951171875,3281.06005859375,10778.7998046875
2020-09-22,39.599998474121094,1898.5999755859375,3315.570068359375,10963.6396484375
2020-09-23,39.93000030517578,1859.9000244140625,3236.919921875,10632.990234375
2020-09-24,40.310001373291016,1868.300048828125,3246.590087890625,10672.26953125
2020-09-25,40.25,1857.699951171875,3298.4599609375,10913.5595703125
2020-09-28,40.599998474121094,1872.800048828125,3351.60009765625,11117.5302734375
2020-09-29,39.290000915527344,1894.300048828125,3335.469970703125,11085.25
2020-09-30,40.220001220703125,1887.5,3363.0,11167.509765625
2020-10-01,38.720001220703125,1908.4000244140625,3380.800048828125,11326.509765625
2020-10-02,37.04999923706055,1900.199951171875,3348.419921875,11075.01953125
2020-10-05,39.220001220703125,1912.5,3408.60009765625,11332.490234375
2020-10-06,40.66999816894531,1901.0999755859375,3360.969970703125,11154.599609375
2020-10-07,39.95000076293945,1883.5999755859375,3419.43994140625,11364.599609375
2020-10-08,41.189998626708984,1888.5999755859375,3446.830078125,11420.98046875
2020-10-09,40.599998474121094,1919.5,3477.139892578125,11579.9404296875
2020-10-12,39.43000030517578,1922.5,3534.219970703125,11876.259765625
2020-10-13,40.20000076293945,1888.5,3511.929931640625,11863.900390625
2020-10-14,41.040000915527344,1901.300048828125,3488.669921875,11768.73046875
2020-10-15,40.959999084472656,1903.199951171875,3483.340087890625,11713.8701171875
2020-10-16,40.880001068115234,1900.800048828125,3483.81005859375,11671.5595703125
2020-10-19,40.83000183105469,1906.4000244140625,3426.919921875,11478.8798828125
2020-10-20,41.459999084472656,1910.4000244140625,3443.1201171875,11516.490234375
2020-10-21,40.029998779296875,1924.5999755859375,3435.56005859375,11484.6904296875
2020-10-22,40.63999938964844,1901.0999755859375,3453.489990234375,11506.009765625
2020-10-23,39.849998474121094,1902.0,3465.389892578125,11548.2802734375
2020-10-26,38.560001373291016,1902.699951171875,3400.969970703125,11358.9404296875
2020-10-27,39.56999969482422,1908.800048828125,3390.679931640625,11431.349609375
2020-10-28,37.38999938964844,1876.199951171875,3271.030029296875,11004.8701171875
2020-10-29,36.16999816894531,1865.5999755859375,3310.110107421875,11185.58984375
2020-10-30,35.790000915527344,1877.4000244140625,3269.9599609375,10911.58984375
2020-11-02,36.810001373291016,1890.4000244140625,3310.239990234375,10957.6103515625
2020-11-03,37.65999984741211,1908.5,3369.159912109375,11160.5703125
2020-11-04,39.150001525878906,1894.5999755859375,3443.43994140625,11590.7802734375
2020-11-05,38.790000915527344,1945.300048828125,3510.449951171875,11890.9296875
2020-11-06,37.13999938964844,1950.300048828125,3509.43994140625,11895.23046875
2020-11-09,40.290000915527344,1853.199951171875,3550.5,11713.7802734375
2020-11-10,41.36000061035156,1875.4000244140625,3545.530029296875,11553.8603515625
2020-11-11,41.45000076293945,1860.699951171875,3572.659912109375,11786.4296875
2020-11-12,41.119998931884766,1872.5999755859375,3537.010009765625,11709.58984375
2020-11-13,40.130001068115234,1885.699951171875,3585.14990234375,11829.2900390625
2020-11-16,41.34000015258789,1887.300048828125,3626.909912109375,11924.1298828125
2020-11-17,41.43000030517578,1884.5,3609.530029296875,11899.33984375
2020-11-18,41.81999969482422,1873.5,3567.7900390625,11801.599609375
2020-11-19,41.7400016784668,1861.0999755859375,3581.8701171875,11904.7099609375
2020-11-20,42.150001525878906,1872.5999755859375,3557.5400390625,11854.9697265625
2020-11-23,43.060001373291016,1837.800048828125,3577.590087890625,11880.6298828125
2020-11-24,44.90999984741211,1804.800048828125,3635.409912109375,12036.7900390625
2020-11-25,45.709999084472656,1805.699951171875,3629.64990234375,12094.400390625
2020-11-27,45.529998779296875,1781.9000244140625,3638.35009765625,12205.849609375
2020-11-30,45.34000015258789,1775.699951171875,3621.6298828125,12198.740234375
2020-12-01,44.54999923706055,1814.0999755859375,3662.449951171875,12355.1103515625
2020-12-02,45.279998779296875,1825.699951171875,3669.010009765625,12349.3701171875
2020-12-03,45.63999938964844,1836.800048828125,3666.719970703125,12377.1796875
2020-12-04,46.2599983215332,1835.9000244140625,3699.1201171875,12464.23046875
2020-12-07,45.7599983215332,1861.800048828125,3691.9599609375,12519.9501953125
2020-12-08,45.599998474121094,1870.800048828125,3702.25,12582.76953125
2020-12-09,45.52000045776367,1834.5999755859375,3672.820068359375,12338.9501953125
2020-12-10,46.779998779296875,1833.5999755859375,3668.10009765625,12405.8095703125
2020-12-11,46.56999969482422,1839.800048828125,3663.4599609375,12377.8701171875
2020-12-14,46.9900016784668,1828.699951171875,3647.489990234375,12440.0400390625
2020-12-15,47.619998931884766,1852.300048828125,3694.6201171875,12595.0595703125
2020-12-16,47.81999969482422,1856.0999755859375,3701.169921875,12658.1904296875
2020-12-17,48.36000061035156,1887.199951171875,3722.47998046875,12764.75
2020-12-18,49.099998474121094,1885.699951171875,3709.409912109375,12755.6396484375
2020-12-21,47.7400016784668,1879.199951171875,3694.919921875,12742.51953125
2020-12-22,47.02000045776367,1866.5999755859375,3687.260009765625,12807.919921875
2020-12-23,48.119998931884766,1874.699951171875,3690.010009765625,12771.1103515625
2020-12-24,48.22999954223633,1879.9000244140625,3703.06005859375,12804.73046875
2020-12-28,47.619998931884766,1877.199951171875,3735.360107421875,12899.419921875
2020-12-29,48.0,1879.699951171875,3727.0400390625,12850.2197265625
2020-12-30,48.400001525878906,1891.0,3732.0400390625,12870.0
2020-12-31,48.52000045776367,1893.0999755859375,3756.070068359375,12888.2802734375
2021-01-04,47.619998931884766,1944.699951171875,3700.64990234375,12698.4501953125
2021-01-05,49.93000030517578,1952.699951171875,3726.860107421875,12818.9599609375
2021-01-06,50.630001068115234,1906.9000244140625,3748.139892578125,12740.7900390625
2021-01-07,50.83000183105469,1912.300048828125,3803.7900390625,13067.48046875
2021-01-08,52.2400016784668,1834.0999755859375,3824.679931640625,13201.98046875
2021-01-11,52.25,1849.5999755859375,3799.610107421875,13036.4296875
2021-01-12,53.209999084472656,1842.9000244140625,3801.18994140625,13072.4296875
2021-01-13,52.90999984741211,1853.5999755859375,3809.840087890625,13128.9501953125
2021-01-14,53.56999969482422,1850.300048828125,3795.5400390625,13112.6396484375
2021-01-15,52.36000061035156,1829.300048828125,3768.25,12998.5
2021-01-19,52.97999954223633,1839.5,3798.909912109375,13197.1796875
2021-01-20,53.2400016784668,1865.9000244140625,3851.85009765625,13457.25
2021-01-21,53.130001068115234,1865.300048828125,3853.070068359375,13530.91015625
2021-01-22,52.27000045776367,1855.699951171875,3841.469970703125,13543.0595703125
2021-01-25,52.77000045776367,1854.9000244140625,3855.360107421875,13635.990234375
2021-01-26,52.61000061035156,1850.699951171875,3849.6201171875,13626.0595703125
2021-01-27,52.849998474121094,1844.9000244140625,3750.77001953125,13270.599609375
2021-01-28,52.34000015258789,1837.9000244140625,3787.3798828125,13337.16015625
2021-01-29,52.20000076293945,1847.300048828125,3714.239990234375,13070.6904296875
2021-02-01,53.54999923706055,1860.800048828125,3773.860107421875,13403.3896484375
2021-02-02,54.7599983215332,1830.5,3826.31005859375,13612.7802734375
2021-02-03,55.689998626708984,1832.199951171875,3830.169921875,13610.5400390625
2021-02-04,56.22999954223633,1788.9000244140625,3871.739990234375,13777.740234375
2021-02-05,56.849998474121094,1810.9000244140625,3886.830078125,13856.2998046875
2021-02-08,57.970001220703125,1831.9000244140625,3915.590087890625,13987.6396484375
2021-02-09,58.36000061035156,1835.300048828125,3911.22998046875,14007.7001953125
2021-02-10,58.68000030517578,1840.5999755859375,3909.8798828125,13972.5302734375
2021-02-11,58.2400016784668,1824.9000244140625,3916.3798828125,14025.76953125
2021-02-12,59.470001220703125,1821.5999755859375,3934.830078125,14095.4697265625
2021-02-16,60.04999923706055,1797.199951171875,3932.590087890625,14047.5
2021-02-17,61.13999938964844,1771.0999755859375,3931.330078125,13965.490234375
2021-02-18,60.52000045776367,1773.4000244140625,3913.969970703125,13865.3603515625
2021-02-19,59.2400016784668,1775.800048828125,3906.7099609375,13874.4599609375
2021-02-22,61.4900016784668,1806.699951171875,3876.5,13533.0498046875
2021-02-23,61.66999816894531,1804.4000244140625,3881.3701171875,13465.2001953125
2021-02-24,63.220001220703125,1796.4000244140625,3925.429931640625,13597.9697265625
2021-02-25,63.529998779296875,1774.4000244140625,3829.340087890625,13119.4296875
2021-02-26,61.5,1728.0999755859375,3811.14990234375,13192.349609375
2021-03-01,60.63999938964844,1722.5,3901.820068359375,13588.830078125
2021-03-02,59.75,1733.0999755859375,3870.2900390625,13358.7900390625
2021-03-03,61.279998779296875,1715.300048828125,3819.719970703125,12997.75
2021-03-04,63.83000183105469,1700.199951171875,3768.469970703125,12723.4697265625
2021-03-05,66.08999633789062,1698.0,3841.93994140625,12920.150390625
2021-03-08,65.05000305175781,1677.699951171875,3821.35009765625,12609.16015625
2021-03-09,64.01000213623047,1716.5999755859375,3875.43994140625,13073.8203125
2021-03-10,64.44000244140625,1721.5,3898.81005859375,13068.830078125
2021-03-11,66.0199966430664,1722.300048828125,3939.340087890625,13398.669921875
2021-03-12,65.61000061035156,1719.5,3943.340087890625,13319.8603515625
2021-03-15,65.38999938964844,1728.9000244140625,3968.93994140625,13459.7099609375
2021-03-16,64.80000305175781,1730.5999755859375,3962.7099609375,13471.5703125
2021-03-17,64.5999984741211,1726.800048828125,3974.1201171875,13525.2001953125
2021-03-18,60.0,1732.199951171875,3915.4599609375,13116.169921875
2021-03-19,61.41999816894531,1741.4000244140625,3913.10009765625,13215.240234375
2021-03-22,61.54999923706055,1737.800048828125,3940.590087890625,13377.5400390625
2021-03-23,57.7599983215332,1724.699951171875,3910.52001953125,13227.7001953125
2021-03-24,61.18000030517578,1732.9000244140625,3889.139892578125,12961.8896484375
2021-03-25,58.560001373291016,1724.9000244140625,3909.52001953125,12977.6796875
2021-03-26,60.970001220703125,1732.199951171875,3974.5400390625,13138.73046875
2021-03-29,61.560001373291016,1712.0999755859375,3971.090087890625,13059.650390625
2021-03-30,60.54999923706055,1683.9000244140625,3958.550048828125,13045.3896484375
2021-03-31,59.15999984741211,1713.800048828125,3972.889892578125,13246.8701171875
2021-04-01,61.45000076293945,1726.5,4019.8701171875,13480.1103515625
2021-04-05,58.650001525878906,1727.0,4077.909912109375,13705.58984375
2021-04-06,59.33000183105469,1741.5,4073.93994140625,13698.3798828125
2021-04-07,59.77000045776367,1740.0999755859375,4079.949951171875,13688.83984375
2021-04-08,59.599998474121094,1756.800048828125,4097.169921875,13829.3095703125
2021-04-09,59.31999969482422,1743.300048828125,4128.7998046875,13900.1904296875
2021-04-12,59.70000076293945,1731.199951171875,4127.990234375,13850.0
2021-04-13,60.18000030517578,1746.199951171875,4141.58984375,13996.099609375
2021-04-14,63.150001525878906,1734.9000244140625,4124.66015625,13857.83984375
2021-04-15,63.459999084472656,1765.4000244140625,4170.419921875,14038.759765625
2021-04-16,63.130001068115234,1779.0,4185.47021484375,14052.33984375
2021-04-19,63.380001068115234,1769.4000244140625,4163.259765625,13914.76953125
2021-04-20,62.439998626708984,1777.300048828125,4134.93994140625,13786.26953125
2021-04-21,61.349998474121094,1792.300048828125,4173.419921875,13950.2197265625
2021-04-22,61.43000030517578,1781.199951171875,4134.97998046875,13818.41015625
2021-04-23,62.13999938964844,1777.0,4180.169921875,14016.8095703125
2021-04-26,61.90999984741211,1779.199951171875,4187.6201171875,14138.7802734375
2021-04-27,62.939998626708984,1778.0,4186.72021484375,14090.2197265625
2021-04-28,63.86000061035156,1773.199951171875,4183.18017578125,14051.0302734375
2021-04-29,65.01000213623047,1768.0999755859375,4211.47021484375,14082.5498046875
2021-04-30,63.58000183105469,1767.300048828125,4181.169921875,13962.6796875
2021-05-03,64.48999786376953,1791.4000244140625,4192.66015625,13895.1201171875
2021-05-04,65.69000244140625,1775.800048828125,4164.66015625,13633.5
2021-05-05,65.62999725341797,1784.0999755859375,4167.58984375,13582.419921875
2021-05-06,64.70999908447266,1815.5,4201.6201171875,13632.83984375
2021-05-07,64.9000015258789,1831.0999755859375,4232.60009765625,13752.240234375
2021-05-10,64.91999816894531,1837.5,4188.43017578125,13401.8603515625
2021-05-11,65.27999877929688,1835.9000244140625,4152.10009765625,13389.4296875
2021-05-12,66.08000183105469,1822.5999755859375,4063.0400390625,13031.6796875
2021-05-13,63.81999969482422,1823.800048828125,4112.5,13124.990234375
2021-05-14,65.37000274658203,1837.9000244140625,4173.85009765625,13429.98046875
2021-05-17,66.2699966430664,1867.5,4163.2900390625,13379.0498046875
2021-05-18,65.48999786376953,1867.800048828125,4127.830078125,13303.6396484375
2021-05-19,63.36000061035156,1881.300048828125,4115.68017578125,13299.740234375
2021-05-20,62.04999923706055,1881.800048828125,4159.1201171875,13535.740234375
2021-05-21,63.58000183105469,1876.699951171875,4155.85986328125,13470.990234375
2021-05-24,66.05000305175781,1884.5999755859375,4197.0498046875,13661.169921875
2021-05-25,66.06999969482422,1898.0999755859375,4188.1298828125,13657.169921875
2021-05-26,66.20999908447266,1901.300048828125,4195.990234375,13738.0
2021-05-27,66.8499984741211,1895.699951171875,4200.8798828125,13736.2802734375
2021-05-28,66.31999969482422,1902.5,4204.10986328125,13748.740234375
2021-06-01,67.72000122070312,1902.9000244140625,4202.0400390625,13736.48046875
2021-06-02,68.83000183105469,1907.5,4208.1201171875,13756.330078125
2021-06-03,68.80999755859375,1871.199951171875,4192.85009765625,13614.509765625
2021-06-04,69.62000274658203,1889.800048828125,4229.89013671875,13814.490234375
2021-06-07,69.2300033569336,1896.800048828125,4226.52001953125,13881.7197265625
2021-06-08,70.05000305175781,1892.199951171875,4227.259765625,13924.91015625
2021-06-09,69.95999908447266,1893.199951171875,4219.5498046875,13911.75
2021-06-10,70.29000091552734,1894.199951171875,4239.18017578125,14020.330078125
2021-06-11,70.91000366210938,1877.4000244140625,4247.43994140625,14069.419921875
2021-06-14,70.87999725341797,1864.0,4255.14990234375,14174.1396484375
2021-06-15,72.12000274658203,1854.5,4246.58984375,14072.8603515625
2021-06-16,72.1500015258789,1859.5,4223.7001953125,14039.6796875
2021-06-17,71.04000091552734,1773.800048828125,4221.85986328125,14161.349609375
2021-06-18,71.63999938964844,1767.9000244140625,4166.4501953125,14030.3798828125
2021-06-21,73.66000366210938,1781.800048828125,4224.7900390625,14141.48046875
2021-06-22,73.05999755859375,1776.300048828125,4246.43994140625,14253.26953125
2021-06-23,73.08000183105469,1782.300048828125,4241.83984375,14271.73046875
2021-06-24,73.30000305175781,1775.5999755859375,4266.490234375,14369.7099609375
2021-06-25,74.05000305175781,1776.5999755859375,4280.7001953125,14360.3896484375
2021-06-28,72.91000366210938,1779.5999755859375,4290.60986328125,14500.509765625
2021-06-29,72.9800033569336,1762.800048828125,4291.7998046875,14528.330078125
2021-06-30,73.47000122070312,1770.800048828125,4297.5,14503.9501953125
2021-07-01,75.2300033569336,1775.9000244140625,4319.93994140625,14522.3798828125
2021-07-02,75.16000366210938,1782.5999755859375,4352.33984375,14639.330078125
2021-07-06,73.37000274658203,1793.5,4343.5400390625,14663.6396484375
2021-07-07,72.19999694824219,1801.5,4358.1298828125,14665.0595703125
2021-07-08,72.94000244140625,1799.5999755859375,4320.81982421875,14559.7802734375
2021-07-09,74.55999755859375,1810.0,4369.5498046875,14701.919921875
2021-07-12,74.0999984741211,1805.5,4384.6298828125,14733.240234375
2021-07-13,75.25,1809.4000244140625,4369.2099609375,14677.650390625
2021-07-14,73.12999725341797,1824.300048828125,4374.2998046875,14644.9501953125
2021-07-15,71.6500015258789,1828.4000244140625,4360.02978515625,14543.1298828125
2021-07-16,71.80999755859375,1814.5,4327.16015625,14427.240234375
2021-07-19,66.41999816894531,1808.699951171875,4258.490234375,14274.98046875
2021-07-20,67.41999816894531,1810.9000244140625,4323.06005859375,14498.8798828125
2021-07-21,70.30000305175781,1802.9000244140625,4358.68994140625,14631.9501953125
2021-07-22,71.91000366210938,1805.0,4367.47998046875,14684.599609375
2021-07-23,72.06999969482422,1801.4000244140625,4411.7900390625,14836.990234375
2021-07-26,71.91000366210938,1798.699951171875,4422.2998046875,14840.7099609375
2021-07-27,71.6500015258789,1799.5,4401.4599609375,14660.580078125
2021-07-28,72.38999938964844,1799.5,4400.64013671875,14762.580078125
2021-07-29,73.62000274658203,1831.199951171875,4419.14990234375,14778.259765625
2021-07-30,73.94999694824219,1812.5999755859375,4395.259765625,14672.6796875
2021-08-02,71.26000213623047,1818.0999755859375,4387.16015625,14681.0703125
2021-08-03,70.55999755859375,1810.0999755859375,4423.14990234375,14761.2900390625
2021-08-04,68.1500015258789,1810.5,4402.66015625,14780.5302734375
2021-08-05,69.08999633789062,1805.0999755859375,4429.10009765625,14895.1201171875
2021-08-06,68.27999877929688,1760.0,4436.52001953125,14835.759765625
2021-08-09,66.4800033569336,1723.4000244140625,4432.35009765625,14860.1796875
2021-08-10,68.29000091552734,1728.800048828125,4436.75,14788.08984375
2021-08-11,69.25,1750.4000244140625,4442.41015625,14765.1396484375
2021-08-12,69.08999633789062,1749.0,4460.830078125,14816.259765625
2021-08-13,68.44000244140625,1775.199951171875,4468.0,14822.900390625
2021-08-16,67.29000091552734,1786.9000244140625,4479.7099609375,14793.759765625
2021-08-17,66.58999633789062,1785.0,4448.080078125,14656.1796875
2021-08-18,65.45999908447266,1781.5999755859375,4400.27001953125,14525.91015625
2021-08-19,63.689998626708984,1780.199951171875,4405.7998046875,14541.7900390625
2021-08-20,62.31999969482422,1781.0,4441.669921875,14714.66015625
2021-08-23,65.63999938964844,1803.199951171875,4479.52978515625,14942.650390625
2021-08-24,67.54000091552734,1805.5999755859375,4486.22998046875,15019.7998046875
2021-08-25,68.36000061035156,1788.199951171875,4496.18994140625,15041.8603515625
2021-08-26,67.41999816894531,1792.199951171875,4470.0,14945.8095703125
2021-08-27,68.73999786376953,1816.5999755859375,4509.3701171875,15129.5
2021-08-30,69.20999908447266,1809.0,4528.7900390625,15265.8896484375
2021-08-31,68.5,1815.0,4522.68017578125,15259.240234375
2021-09-01,68.58999633789062,1813.0999755859375,4524.08984375,15309.3798828125
2021-09-02,69.98999786376953,1808.699951171875,4536.9501953125,15331.1796875
2021-09-03,69.29000091552734,1830.9000244140625,4535.43017578125,15363.51953125
2021-09-07,68.3499984741211,1795.9000244140625,4520.02978515625,15374.330078125
2021-09-08,69.30000305175781,1790.699951171875,4514.06982421875,15286.6396484375
2021-09-09,68.13999938964844,1797.4000244140625,4493.27978515625,15248.25
2021-09-10,69.72000122070312,1789.5999755859375,4458.580078125,15115.490234375
2021-09-13,70.44999694824219,1792.0,4468.72998046875,15105.580078125
2021-09-14,70.45999908447266,1804.699951171875,4443.0498046875,15037.759765625
2021-09-15,72.61000061035156,1792.4000244140625,4480.7001953125,15161.5302734375
2021-09-16,72.61000061035156,1754.5999755859375,4473.75,15181.919921875
2021-09-17,71.97000122070312,1749.4000244140625,4432.990234375,15043.9697265625
2021-09-20,70.29000091552734,1761.800048828125,4357.72998046875,14713.900390625
2021-09-21,70.55999755859375,1776.0,4354.18994140625,14746.400390625
2021-09-22,72.2300033569336,1776.699951171875,4395.64013671875,14896.849609375
2021-09-23,73.30000305175781,1747.699951171875,4448.97998046875,15052.240234375
2021-09-24,73.9800033569336,1749.699951171875,4455.47998046875,15047.7001953125
2021-09-27,75.44999694824219,1750.0,4443.10986328125,14969.9697265625
2021-09-28,75.29000091552734,1735.800048828125,4352.6298828125,14546.6796875
2021-09-29,74.83000183105469,1721.5,4359.4599609375,14512.4404296875
2021-09-30,75.02999877929688,1755.300048828125,4307.5400390625,14448.580078125
2021-10-01,75.87999725341797,1757.0,4357.0400390625,14566.7001953125
2021-10-04,77.62000274658203,1766.199951171875,4300.4599609375,14255.48046875
2021-10-05,78.93000030517578,1759.5999755859375,4345.72021484375,14433.830078125
2021-10-06,77.43000030517578,1760.5,4363.5498046875,14501.91015625
2021-10-07,78.30000305175781,1757.9000244140625,4399.759765625,14654.01953125
2021-10-08,79.3499984741211,1756.300048828125,4391.33984375,14579.5400390625
2021-10-11,80.5199966430664,1754.5999755859375,4361.18994140625,14486.2001953125
2021-10-12,80.63999938964844,1758.300048828125,4350.64990234375,14465.919921875
2021-10-13,80.44000244140625,1793.699951171875,4363.7998046875,14571.6396484375
2021-10-14,81.30999755859375,1796.699951171875,4438.259765625,14823.4296875
2021-10-15,82.27999877929688,1767.199951171875,4471.3701171875,14897.33984375
2021-10-18,82.44000244140625,1764.800048828125,4486.4599609375,15021.8095703125
2021-10-19,82.95999908447266,1769.699951171875,4519.6298828125,15129.08984375
2021-10-20,83.87000274658203,1784.0999755859375,4536.18994140625,15121.6796875
2021-10-21,82.5,1781.199951171875,4549.77978515625,15215.7001953125
2021-10-22,83.76000213623047,1795.5,4544.89990234375,15090.2001953125
2021-10-25,83.76000213623047,1806.0,4566.47998046875,15226.7099609375
2021-10-26,84.6500015258789,1792.699951171875,4574.7900390625,15235.7099609375
2021-10-27,82.66000366210938,1797.9000244140625,4551.68017578125,15235.83984375
2021-10-28,82.80999755859375,1801.5999755859375,4596.419921875,15448.1201171875
2021-10-29,83.56999969482422,1783.0,4605.3798828125,15498.3896484375
2021-11-01,84.05000305175781,1795.0999755859375,4613.669921875,15595.919921875
2021-11-02,83.91000366210938,1788.699951171875,4630.64990234375,15649.599609375
2021-11-03,80.86000061035156,1763.5999755859375,4660.56982421875,15811.580078125
2021-11-04,78.80999755859375,1793.0,4680.06005859375,15940.3095703125
2021-11-05,81.2699966430664,1816.4000244140625,4697.52978515625,15971.58984375
2021-11-08,81.93000030517578,1827.4000244140625,4701.7001953125,15982.3603515625
2021-11-09,84.1500015258789,1830.199951171875,4685.25,15886.5400390625
2021-11-10,81.33999633789062,1847.5999755859375,4646.7099609375,15622.7099609375
2021-11-11,81.58999633789062,1863.199951171875,4649.27001953125,15704.2802734375
2021-11-12,80.79000091552734,1867.9000244140625,4682.85009765625,15860.9599609375
2021-11-15,80.87999725341797,1866.0999755859375,4682.7998046875,15853.849609375
2021-11-16,80.76000213623047,1853.5999755859375,4700.89990234375,15973.8603515625
2021-11-17,78.36000061035156,1869.699951171875,4688.669921875,15921.5703125
2021-11-18,79.01000213623047,1861.0,4704.5400390625,15993.7099609375
2021-11-19,76.0999984741211,1851.199951171875,4697.9599609375,16057.4404296875
2021-11-22,76.75,1806.0,4682.93994140625,15854.759765625
2021-11-23,78.5,1783.5,4690.7001953125,15775.1396484375
2021-11-24,78.38999938964844,1784.0999755859375,4701.4599609375,15845.23046875
2021-11-26,68.1500015258789,1785.300048828125,4594.6201171875,15491.66015625
2021-11-29,69.94999694824219,1782.300048828125,4655.27001953125,15782.830078125
